record id,save datetime,biohub author,possible biohub author,format biohub author,corresponding author,corresponding author institution,journal,doi,pmid,title,url,abstract,keyword,pdf url,version,version number,type,date,epost date,publish date,authors,authors2,affiliations list,author - affiliations,published or not,confirm published doi,confirm preprint doi,possible match result,match id,record change number
1,2023-01-08,,,,,,arxiv,10.48550/arXiv.2101.05974,,Inductive Representation Learning in Temporal Networks via Causal Anonymous Walks,https://arxiv.org/abs/2101.05974,"Temporal networks serve as abstractions of many real-world dynamic systems.These networks typically evolve according to certain laws, such as the law oftriadic closure, which is universal in social networks. Inductiverepresentation learning of temporal networks should be able to capture suchlaws and further be applied to systems that follow the same laws but have notbeen unseen during the training stage. Previous works in this area depend oneither network node identities or rich edge attributes and typically fail toextract these laws. Here, we propose Causal Anonymous Walks (CAWs) toinductively represent a temporal network. CAWs are extracted by temporal randomwalks and work as automatic retrieval of temporal network motifs to representnetwork dynamics while avoiding the time-consuming selection and counting ofthose motifs. CAWs adopt a novel anonymization strategy that replaces nodeidentities with the hitting counts of the nodes based on a set of sampled walksto keep the method inductive, and simultaneously establish the correlationbetween motifs. We further propose a neural-network model CAW-N to encode CAWs,and pair it with a CAW sampling strategy with constant memory and time cost tosupport online training and inference. CAW-N is evaluated to predict links over6 real temporal networks and uniformly outperforms previous SOTA methods byaveraged 10% AUC gain in the inductive setting. CAW-N also outperforms previousmethods in 4 out of the 6 networks in the transductive setting.",,https://arxiv.org/pdf/2101.05974,arXiv:2101.05974v5,,,2021-01-15,01/15/2021,,Yanbang Wang; Yen-Yu Chang; Yunyu Liu; Jure Leskovec; Pan Li,,,,,,,,,0
2,2023-01-08,,,,,,arxiv,10.48550/arXiv.2101.09620,,The Anthropocene by the Numbers: A Quantitative Snapshot of Humanity's Influence on the Planet,https://arxiv.org/abs/2101.09620,"The presence and action of humans on Earth has exerted a strong influence onthe evolution of the planet over the past $\approx$ 10,000 years, theconsequences of which are now becoming broadly evident. Despite a deluge oftightly-focused and necessarily technical studies exploring each facet of""human impacts"" on the planet, their integration into a complete picture of thehuman-Earth system lags far behind. Here, we quantify twelve dimensionlessratios which put the magnitude of human impacts in context, comparing themagnitude of anthropogenic processes to their natural analogues. These ratioscapture the extent to which humans alter the terrestrial surface, hydrosphere,biosphere, atmosphere, and biogeochemistry of Earth. In almost all twelvecases, the impact of human processes rivals or exceeds their naturalcounterparts. The values and corresponding uncertainties for these impacts atglobal and regional resolution are drawn from the primary scientificliterature, governmental and international databases, and industry reports. Wepresent this synthesis of the current ""state of affairs"" as a graphicalsnapshot designed to be used as a reference. Furthermore, we establish asearchable database termed the Human Impacts Database (www.anthroponumbers.org)which houses all quantities reported here and many others with extensivecuration and annotation. While necessarily incomplete, this work collates andcontextualizes a set of essential numbers summarizing the broad impacts ofhuman activities on Earth's atmosphere, land, water, and biota.",,https://arxiv.org/pdf/2101.09620,arXiv:2101.09620v1,,,2021-01-24,01/24/2021,,Griffin Chure; Rachel A. Banks; Avi I. Flamholz; Nicholas S. Sarai; Mason Kamb; Ignacio Lopez-Gomez; Yinon M. Bar-On; Ron Milo; Rob Phillips,,,,,,,,,0
3,2023-01-08,,,,,,arxiv,10.48550/arXiv.2101.10320,,Identity-aware Graph Neural Networks,https://arxiv.org/abs/2101.10320,"Message passing Graph Neural Networks (GNNs) provide a powerful modelingframework for relational data. However, the expressive power of existing GNNsis upper-bounded by the 1-Weisfeiler-Lehman (1-WL) graph isomorphism test,which means GNNs that are not able to predict node clustering coefficients andshortest path distances, and cannot differentiate between different d-regulargraphs. Here we develop a class of message passing GNNs, named Identity-awareGraph Neural Networks (ID-GNNs), with greater expressive power than the 1-WLtest. ID-GNN offers a minimal but powerful solution to limitations of existingGNNs. ID-GNN extends existing GNN architectures by inductively consideringnodes' identities during message passing. To embed a given node, ID-GNN firstextracts the ego network centered at the node, then conducts rounds ofheterogeneous message passing, where different sets of parameters are appliedto the center node than to other surrounding nodes in the ego network. Wefurther propose a simplified but faster version of ID-GNN that injects nodeidentity information as augmented node features. Altogether, both versions ofID-GNN represent general extensions of message passing GNNs, where experimentsshow that transforming existing GNNs to ID-GNNs yields on average 40% accuracyimprovement on challenging node, edge, and graph property prediction tasks; 3%accuracy improvement on node and graph classification benchmarks; and 15% ROCAUC improvement on real-world link prediction tasks. Additionally, ID-GNNsdemonstrate improved or comparable performance over other task-specific graphnetworks.",,https://arxiv.org/pdf/2101.10320,arXiv:2101.10320v2,,,2021-01-25,01/25/2021,,Jiaxuan You; Jonathan Gomes-Selman; Rex Ying; Jure Leskovec,,,,,,,,,0
4,2023-01-08,,,,,,arxiv,10.1088/1478-3975/abf5b5,,Polysomally Protected Viruses,https://arxiv.org/abs/2102.00316,"It is conceivable that an RNA virus could use a polysome, that is, a stringof ribosomes covering the RNA strand, to protect the genetic material fromdegradation inside a host cell. This paper discusses how such a virus mightoperate, and how its presence might be detected by ribosome profiling. Thereare two possible forms for such a polysomally protected virus, depending uponwhether just the forward strand or both the forward and complementary strandscan be encased by ribosomes (these will be termed type 1 and type 2,respectively). It is argued that in the type 2 case the viral RNA would evolvean ambigrammatic property, whereby the viral genes are free of stop codons in areverse reading frame (with forward and reverse codons aligned). Recentobservations of ribosome profiles of ambigrammatic narnavirus sequences areconsistent with our predictions for the type 2 case.",,https://arxiv.org/pdf/2102.00316,arXiv:2102.00316v2,,,2021-01-30,01/30/2021,,Michael Wilkinson; David Yllanes; Greg Huber,,,,,,,,,0
5,2023-01-08,,,,,,arxiv,10.48550/arXiv.2102.03526,,Open-World Semi-Supervised Learning,https://arxiv.org/abs/2102.03526,"A fundamental limitation of applying semi-supervised learning in real-worldsettings is the assumption that unlabeled test data contains only classespreviously encountered in the labeled training data. However, this assumptionrarely holds for data in-the-wild, where instances belonging to novel classesmay appear at testing time. Here, we introduce a novel open-worldsemi-supervised learning setting that formalizes the notion that novel classesmay appear in the unlabeled test data. In this novel setting, the goal is tosolve the class distribution mismatch between labeled and unlabeled data, whereat the test time every input instance either needs to be classified into one ofthe existing classes or a new unseen class needs to be initialized. To tacklethis challenging problem, we propose ORCA, an end-to-end deep learning approachthat introduces uncertainty adaptive margin mechanism to circumvent the biastowards seen classes caused by learning discriminative features for seenclasses faster than for the novel classes. In this way, ORCA reduces the gapbetween intra-class variance of seen with respect to novel classes. Experimentson image classification datasets and a single-cell annotation datasetdemonstrate that ORCA consistently outperforms alternative baselines, achieving25% improvement on seen and 96% improvement on novel classes of the ImageNetdataset.",,https://arxiv.org/pdf/2102.03526,arXiv:2102.03526v3,,,2021-02-06,02/06/2021,,Kaidi Cao; Maria Brbic; Jure Leskovec,,,,,,,,,0
6,2023-01-08,,,,,,arxiv,10.48550/arXiv.2102.07077,,Model-Agnostic Graph Regularization for Few-Shot Learning,https://arxiv.org/abs/2102.07077,"In many domains, relationships between categories are encoded in theknowledge graph. Recently, promising results have been achieved byincorporating knowledge graph as side information in hard classification taskswith severely limited data. However, prior models consist of highly complexarchitectures with many sub-components that all seem to impact performance. Inthis paper, we present a comprehensive empirical study on graph embeddedfew-shot learning. We introduce a graph regularization approach that allows adeeper understanding of the impact of incorporating graph information betweenlabels. Our proposed regularization is widely applicable and model-agnostic,and boosts the performance of any few-shot learning model, includingfine-tuning, metric-based, and optimization-based meta-learning. Our approachimproves the performance of strong base learners by up to 2% on Mini-ImageNetand 6.7% on ImageNet-FS, outperforming state-of-the-art graph embedded methods.Additional analyses reveal that graph regularizing models result in a lowerloss for more difficult tasks, such as those with fewer shots and lessinformative support examples.",,https://arxiv.org/pdf/2102.07077,arXiv:2102.07077v1,,,2021-02-14,02/14/2021,,Ethan Shen; Maria Brbic; Nicholas Monath; Jiaqi Zhai; Manzil Zaheer; Jure Leskovec,,,,,,,,,0
7,2023-01-08,,,,,,arxiv,10.1073/pnas.2118636119,,Provable Boolean Interaction Recovery from Tree Ensemble obtained via Random Forests,https://arxiv.org/abs/2102.11800,"Random Forests (RF) are at the cutting edge of supervised machine learning interms of prediction performance, especially in genomics. Iterative RandomForests (iRF) use a tree ensemble from iteratively modified RF to obtainpredictive and stable non-linear or Boolean interactions of features. They haveshown great promise for Boolean biological interaction discovery that iscentral to advancing functional genomics and precision medicine. However,theoretical studies into how tree-based methods discover Boolean featureinteractions are missing. Inspired by the thresholding behavior in manybiological processes, we first introduce a novel discontinuous nonlinearregression model, called the Locally Spiky Sparse (LSS) model. Specifically,the LSS model assumes that the regression function is a linear combination ofpiecewise constant Boolean interaction terms. Given an RF tree ensemble, wedefine a quantity called Depth-Weighted Prevalence (DWP) for a set of signedfeatures S. Intuitively speaking, DWP(S) measures how frequently features in Sappear together in an RF tree ensemble. We prove that, with high probability,DWP(S) attains a universal upper bound that does not involve any modelcoefficients, if and only if S corresponds to a union of Boolean interactionsunder the LSS model. Consequentially, we show that a theoretically tractableversion of the iRF procedure, called LSSFind, yields consistent interactiondiscovery under the LSS model as the sample size goes to infinity. Finally,simulation results show that LSSFind recovers the interactions under the LSSmodel even when some assumptions are violated.",,https://arxiv.org/pdf/2102.11800,arXiv:2102.11800v3,,,2021-02-23,02/23/2021,,Merle Behr; Yu Wang; Xiao Li; Bin Yu,,,,,,,,,0
8,2023-01-08,,,,,,arxiv,10.48550/arXiv.2103.01436,,ForceNet: A Graph Neural Network for Large-Scale Quantum Calculations,https://arxiv.org/abs/2103.01436,"With massive amounts of atomic simulation data available, there is a hugeopportunity to develop fast and accurate machine learning models to approximateexpensive physics-based calculations. The key quantity to estimate is atomicforces, where the state-of-the-art Graph Neural Networks (GNNs) explicitlyenforce basic physical constraints such as rotation-covariance. However, tostrictly satisfy the physical constraints, existing models have to maketradeoffs between computational efficiency and model expressiveness. Here weexplore an alternative approach. By not imposing explicit physical constraints,we can flexibly design expressive models while maintaining their computationalefficiency. Physical constraints are implicitly imposed by training the modelsusing physics-based data augmentation. To evaluate the approach, we carefullydesign a scalable and expressive GNN model, ForceNet, and apply it to OC20(Chanussot et al., 2020), an unprecedentedly-large dataset of quantum physicscalculations. Our proposed ForceNet is able to predict atomic forces moreaccurately than state-of-the-art physics-based GNNs while being faster both intraining and inference. Overall, our promising and counter-intuitive resultsopen up an exciting avenue for future research.",,https://arxiv.org/pdf/2103.01436,arXiv:2103.01436v1,,,2021-03-02,03/02/2021,,Weihua Hu; Muhammed Shuaibi; Abhishek Das; Siddharth Goyal; Anuroop Sriram; Jure Leskovec; Devi Parikh; C. Lawrence Zitnick,,,,,,,,,0
9,2023-01-08,,,,,,arxiv,10.48550/arXiv.2103.05267,,"Memory-Efficient, Limb Position-Aware Hand Gesture Recognition using Hyperdimensional Computing",https://arxiv.org/abs/2103.05267,"Electromyogram (EMG) pattern recognition can be used to classify handgestures and movements for human-machine interface and prostheticsapplications, but it often faces reliability issues resulting from limbposition change. One method to address this is dual-stage classification, inwhich the limb position is first determined using additional sensors to selectbetween multiple position-specific gesture classifiers. While improvingperformance, this also increases model complexity and memory footprint, makinga dual-stage classifier difficult to implement in a wearable device withlimited resources. In this paper, we present sensor fusion of accelerometer andEMG signals using a hyperdimensional computing model to emulate dual-stageclassification in a memory-efficient way. We demonstrate two methods ofencoding accelerometer features to act as keys for retrieval ofposition-specific parameters from multiple models stored in superposition.Through validation on a dataset of 13 gestures in 8 limb positions, we obtain aclassification accuracy of up to 93.34%, an improvement of 17.79% over using amodel trained solely on EMG. We achieve this while only marginally increasingmemory footprint over a single limb position model, requiring $8\times$ lessmemory than a traditional dual-stage classification architecture.",,https://arxiv.org/pdf/2103.05267,arXiv:2103.05267v1,,,2021-03-09,03/09/2021,,Andy Zhou; Rikky Muller; Jan Rabaey,,,,,,,,,0
10,2023-01-08,,,,,,arxiv,10.48550/arXiv.2103.09430,,OGB-LSC: A Large-Scale Challenge for Machine Learning on Graphs,https://arxiv.org/abs/2103.09430,"Enabling effective and efficient machine learning (ML) over large-scale graphdata (e.g., graphs with billions of edges) can have a great impact on bothindustrial and scientific applications. However, existing efforts to advancelarge-scale graph ML have been largely limited by the lack of a suitable publicbenchmark. Here we present OGB Large-Scale Challenge (OGB-LSC), a collection ofthree real-world datasets for facilitating the advancements in large-scalegraph ML. The OGB-LSC datasets are orders of magnitude larger than existingones, covering three core graph learning tasks -- link prediction, graphregression, and node classification. Furthermore, we provide dedicated baselineexperiments, scaling up expressive graph ML models to the massive datasets. Weshow that expressive models significantly outperform simple scalable baselines,indicating an opportunity for dedicated efforts to further improve graph ML atscale. Moreover, OGB-LSC datasets were deployed at ACM KDD Cup 2021 andattracted more than 500 team registrations globally, during which significantperformance improvements were made by a variety of innovative techniques. Wesummarize the common techniques used by the winning solutions and highlight thecurrent best practices in large-scale graph ML. Finally, we describe how wehave updated the datasets after the KDD Cup to further facilitate researchadvances. The OGB-LSC datasets, baseline code, and all the information aboutthe KDD Cup are available at https://ogb.stanford.edu/docs/lsc/ .",,https://arxiv.org/pdf/2103.09430,arXiv:2103.09430v3,,,2021-03-17,03/17/2021,,Weihua Hu; Matthias Fey; Hongyu Ren; Maho Nakata; Yuxiao Dong; Jure Leskovec,,,,,,,,,0
